time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary
2022-06-11 05:53:38.551321,28.1,279.9,23.1,279.9,97,100,0.0,27.36,62.5,28.0,3.41,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:39.554467,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.7,28.0,3.41,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:40.556942,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.1,28.0,3.413,3.429,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:41.559672,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.1,28.0,3.413,3.429,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:42.562741,28.1,279.9,23.1,279.9,97,100,0.0,27.37,62.9,28.0,3.413,3.429,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:43.565823,28.1,279.9,23.1,279.9,97,100,0.0,27.36,63.0,28.0,3.41,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:44.569155,28.1,279.9,23.1,279.9,97,100,0.0,27.37,63.1,28.0,3.41,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:45.571894,28.1,279.9,23.1,279.9,97,100,0.0,27.37,63.1,28.0,3.41,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:46.574905,28.1,279.9,23.1,279.9,97,100,0.0,27.37,63.1,28.0,3.407,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:47.578016,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.8,28.0,3.407,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:48.581242,28.1,279.9,23.1,279.9,97,100,0.0,27.37,62.8,28.0,3.407,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:49.584468,28.1,279.9,23.1,279.9,97,100,0.0,27.37,63.0,28.0,3.407,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:50.587689,28.1,279.9,23.1,279.9,97,100,0.0,27.37,63.0,28.0,3.41,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:51.590915,28.1,279.9,23.1,279.9,97,100,0.0,27.38,63.0,28.0,3.41,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:52.593831,28.1,279.9,23.1,279.9,97,100,0.0,27.38,63.0,28.0,3.41,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:53.596195,28.1,279.9,23.1,279.9,97,100,0.0,27.38,63.0,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:54.598893,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.8,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:55.602104,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.8,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:56.605279,28.1,279.9,23.1,279.9,97,100,0.0,27.37,63.1,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:57.608439,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.7,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:58.610911,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.7,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:53:59.614074,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.9,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:00.617195,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.5,28.0,3.413,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:01.620332,28.1,279.9,23.1,279.9,97,100,0.0,27.37,62.2,28.0,3.413,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:02.623422,28.1,279.9,23.1,279.9,97,100,0.0,27.39,62.8,28.0,3.413,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:03.626350,28.1,279.9,23.1,279.9,97,100,0.0,27.39,62.8,28.0,3.414,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:04.629491,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.0,28.0,3.414,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:05.631961,28.1,279.9,23.1,279.9,97,100,0.0,27.38,62.0,28.0,3.414,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:06.634298,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.7,28.0,3.41,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:07.636887,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.7,28.0,3.41,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:08.640178,28.1,279.9,23.1,279.9,97,100,0.0,27.37,61.8,28.0,3.41,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:09.643244,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.6,28.0,3.41,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:10.646387,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.3,28.0,3.414,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:11.649633,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.3,28.0,3.414,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:12.652717,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.1,28.0,3.414,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:13.655876,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.4,28.0,3.411,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:14.659174,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.0,28.0,3.411,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:15.662066,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.0,28.0,3.411,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:16.665388,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.2,28.0,3.411,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:17.668415,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.3,28.0,3.411,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:18.671379,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.3,28.0,3.411,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:19.673541,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.6,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:20.676303,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.6,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:21.679361,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.5,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:22.682482,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.2,28.0,3.411,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:23.685607,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.2,28.0,3.411,3.434,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:24.687901,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.4,28.0,3.411,3.434,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:25.690999,28.1,279.9,23.1,279.9,97,100,0.0,27.4,60.9,28.0,3.411,3.434,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:26.694205,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.0,28.0,3.413,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:27.697462,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.0,28.0,3.413,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:28.700651,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.5,28.0,3.413,3.432,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:29.703468,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.5,28.0,3.413,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:30.706501,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.5,28.0,3.413,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:31.708899,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.5,28.0,3.413,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:32.711504,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.6,28.0,3.41,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:33.714508,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.6,28.0,3.41,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:34.717428,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.1,28.0,3.41,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:35.720580,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.5,28.0,3.41,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:36.723846,28.1,279.9,23.1,279.9,97,100,0.0,27.38,61.5,28.0,3.411,3.434,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:37.727143,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.0,28.0,3.411,3.434,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:38.730238,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.1,28.0,3.411,3.434,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:39.733214,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.1,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:40.735760,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.2,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:41.739206,28.1,279.9,23.1,279.9,97,100,0.0,27.39,61.8,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:42.742330,28.1,279.9,23.1,279.9,97,100,0.0,27.41,62.1,28.0,3.411,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:43.745035,28.1,279.9,23.1,279.9,97,100,0.0,27.41,62.1,28.0,3.411,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:44.747692,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.9,28.0,3.411,3.44,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:45.750318,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.7,28.0,3.417,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:46.753439,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.7,28.0,3.417,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:47.756759,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.7,28.0,3.417,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:48.759860,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.6,28.0,3.417,3.435,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:49.763467,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.6,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:50.765776,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.4,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:51.769012,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.5,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:52.771794,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.5,28.0,3.413,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:53.774850,28.1,279.9,23.1,279.9,97,100,0.0,27.4,61.4,28.0,3.413,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:54.778243,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.8,28.0,3.413,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:55.780552,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.8,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:56.782933,28.1,279.9,23.1,279.9,97,100,0.0,27.41,61.2,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:57.785566,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.5,28.0,3.414,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:58.788475,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.7,28.0,3.413,3.446,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:54:59.791264,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.7,28.0,3.413,3.446,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:00.794299,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.7,28.0,3.413,3.446,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:01.797377,28.1,279.9,23.1,279.9,98,100,0.0,27.42,60.7,28.0,3.416,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:02.800910,28.1,279.9,23.1,279.9,98,100,0.0,27.41,60.7,28.0,3.416,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:03.804139,28.1,279.9,23.1,279.9,98,100,0.0,27.41,60.7,28.0,3.416,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:04.808138,28.1,279.9,23.1,279.9,98,100,0.0,27.4,60.8,28.0,3.416,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:05.810940,28.1,279.9,23.1,279.9,98,100,0.0,27.42,61.1,28.0,3.414,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:06.814058,28.1,279.9,23.1,279.9,98,100,0.0,27.42,60.9,28.0,3.414,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:07.817687,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.3,28.0,3.414,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:08.820754,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.3,28.0,3.416,3.446,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:09.823379,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.9,28.0,3.416,3.446,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:10.825791,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.9,28.0,3.416,3.446,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:11.828526,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.9,28.0,3.416,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:12.831923,28.1,279.9,23.1,279.9,98,100,0.0,27.42,61.6,28.0,3.416,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:13.835182,28.1,279.9,23.1,279.9,98,100,0.0,27.42,61.6,28.0,3.416,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:14.838374,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.9,28.0,3.414,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:15.841772,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.3,28.0,3.414,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:16.844983,28.1,279.9,23.1,279.9,98,100,0.0,27.41,61.3,28.0,3.414,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:17.848199,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.7,28.0,3.414,3.443,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:18.851385,28.1,279.9,23.1,279.9,98,100,0.0,27.43,60.9,28.0,3.419,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:19.854202,28.1,279.9,23.1,279.9,98,100,0.0,27.43,60.9,28.0,3.419,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:20.857373,28.1,279.9,23.1,279.9,98,100,0.0,27.42,61.2,28.0,3.419,3.438,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:21.859598,28.1,279.9,23.1,279.9,98,100,0.0,27.44,60.8,28.0,3.416,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:22.862100,28.1,279.9,23.1,279.9,98,100,0.0,27.42,60.8,28.0,3.416,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:23.865096,28.1,279.9,23.1,279.9,98,100,0.0,27.42,60.8,28.0,3.416,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:24.868090,28.1,279.9,23.1,279.9,98,100,0.0,27.42,61.6,28.0,3.416,3.449,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:25.871255,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.7,28.0,3.416,3.449,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:26.873516,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.7,28.0,3.416,3.449,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:27.876647,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.5,28.0,3.416,3.449,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:28.879454,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.5,28.0,3.417,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:29.881992,28.1,279.9,23.1,279.9,98,100,0.0,27.45,61.2,28.0,3.417,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:30.885147,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.4,28.0,3.417,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:31.887885,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.1,28.0,3.419,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:32.891177,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.1,28.0,3.419,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:33.894306,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.1,28.0,3.419,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:34.897252,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.2,28.0,3.42,3.437,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:35.899725,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.2,28.0,3.42,3.437,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:36.902216,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.0,28.0,3.42,3.437,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:37.904854,28.1,279.9,23.1,279.9,98,100,0.0,27.43,61.2,28.0,3.419,3.449,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:38.908011,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.3,28.0,3.419,3.449,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:39.911168,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.3,28.0,3.419,3.449,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:40.914284,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.3,28.0,3.417,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:41.917281,28.1,279.9,23.1,279.9,98,100,0.0,27.45,61.0,28.0,3.417,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:42.919753,28.1,279.9,23.1,279.9,98,100,0.0,27.45,61.7,28.0,3.417,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:43.923010,28.1,279.9,23.1,279.9,98,100,0.0,27.45,62.1,28.0,3.417,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:44.926201,28.1,279.9,23.1,279.9,98,100,0.0,27.45,62.1,28.0,3.417,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:45.929355,28.1,279.9,23.1,279.9,98,100,0.0,27.45,61.5,28.0,3.417,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:46.932559,28.1,279.9,23.1,279.9,98,100,0.0,27.46,61.6,28.0,3.417,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:47.934809,28.1,279.9,23.1,279.9,98,100,0.0,27.46,61.6,28.0,3.422,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:48.937389,28.1,279.9,23.1,279.9,98,100,0.0,27.46,61.4,28.0,3.422,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:49.940083,28.1,279.9,23.1,279.9,98,100,0.0,27.44,60.8,28.0,3.422,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:50.943375,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.1,28.0,3.417,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:51.946339,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.1,28.0,3.417,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:52.949315,28.1,279.9,23.1,279.9,98,100,0.0,27.44,61.1,28.0,3.417,3.441,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:53.952875,28.1,279.9,23.1,279.9,98,100,0.0,27.46,61.0,28.0,3.419,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:55:54.956043,28.1,279.9,23.1,279.9,98,100,0.0,27.46,61.0,28.0,3.419,3.444,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
