time,rd6018.Voltage Setting.V,rd6018.Current Setting.A,rd6018.Voltage Output.V,rd6018.Current Output.A,rd6018.Power Output.W,rd6018.External Temperature.C,ut61e.Pack_Voltage.V,rec-q-binary.internal_relay.binary,rec-q-binary.charge_enable.binary,rec-q-binary.system_plus.binary,rec-q-binary.contactor.binary,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary
2022-03-07 01:04:46.972988,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:47.976502,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:48.980065,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:49.983581,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:50.986978,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:51.990466,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:52.993957,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:53.997315,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:54.999942,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:56.002777,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:57.006248,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:58.009800,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:04:59.013630,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:00.017106,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:01.020659,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:02.024088,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:03.027543,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:04.030964,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:05.034371,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:06.037883,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:07.041056,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:08.043675,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:09.046376,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:10.049910,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:11.053344,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:12.056831,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:13.060338,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:14.063780,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:15.067153,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:16.070618,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:17.074055,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:18.077426,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:19.080908,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:20.084011,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:21.086657,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:22.089472,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:23.092924,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:24.096379,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:25.099857,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:26.103222,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:27.106607,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:28.110056,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:29.113847,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:30.117222,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:31.120704,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:32.124031,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:33.126614,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:34.129322,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:35.132162,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:36.135838,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:37.139319,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:38.143069,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:39.146467,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:40.149959,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:41.153411,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:42.156815,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:43.160248,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:44.163666,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:45.167039,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:46.170569,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:47.174200,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:48.177608,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:49.181225,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:50.184713,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:51.188057,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:52.191357,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:53.194659,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:54.198301,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:55.201582,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:56.204909,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:57.208391,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:58.211568,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:05:59.214583,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:00.217655,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:01.221229,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:02.224882,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:03.228501,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:04.231933,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:05.235657,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:06.239155,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:07.242602,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:08.246045,29.2,18.0,27.19,17.93,487.51,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:09.249513,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:10.252902,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:11.255978,29.2,18.0,27.18,17.93,487.33,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:12.258621,29.2,18.0,27.18,17.93,487.33,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:13.261551,29.2,18.0,27.18,17.93,487.33,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:14.265322,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:15.269160,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:16.272691,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:17.276021,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:18.279571,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:19.282963,29.2,18.0,27.18,17.93,487.33,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:20.286682,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:21.290304,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:22.293875,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.94,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:23.297588,29.2,18.0,27.18,17.94,487.6,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.94,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:24.300434,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:25.303099,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 01:06:26.306062,29.2,18.0,27.19,17.94,487.78,28,26.93,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.95,6536.1,21.0,3.365,3.372,21,21,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
