time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary,ws-can.CVT.V,ws-can.CCT.A,ws-can.CV.V,ws-can.Alternator Temperature.C,ws-can.Alternator Speed.RPM,ws-can.Engine Speed.RPM,ws-can.Field Drive.%
2023-03-06 14:59:50.237213,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:51.245440,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:52.248668,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:53.251606,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:54.253931,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:55.256200,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:56.258561,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:57.261614,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:58.264682,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:59:59.267654,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.8,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:00.270839,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.8,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:01.273863,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.7,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:02.280994,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.7,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:03.284002,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.7,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:04.287039,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.7,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:05.289999,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.8,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:06.292771,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.6,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:07.295034,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.6,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:08.297328,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.5,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:09.299838,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.7,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:10.302851,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.6,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:11.305812,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.6,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:12.308732,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.6,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:13.312327,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.5,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:14.315328,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.5,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:15.318519,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:16.321574,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:17.324508,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:18.327465,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:19.330022,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:20.332351,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:21.334741,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:22.337743,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:23.340814,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:24.343858,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:25.346866,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:26.349842,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:27.352770,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:28.355782,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.5,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:29.358753,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:30.361730,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:31.364776,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:32.367332,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:33.369481,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:34.372008,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:35.375048,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:36.378065,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:37.381069,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:38.384115,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:39.387129,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:40.390100,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:41.393036,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:42.396061,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:43.403900,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:44.407135,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:45.410037,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:46.413101,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:47.415881,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:48.423411,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:49.426392,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:50.429363,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:51.432392,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:52.435484,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:53.442506,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:54.445515,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:55.448456,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-2.0,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:56.451474,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:57.454390,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.9,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:58.456692,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.8,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:00:59.459093,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:00.461791,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:01.464865,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.4,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:02.467910,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:03.470865,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:04.478574,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.4,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:05.481627,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.4,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:06.484633,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.4,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:07.487599,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.4,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:08.490810,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.4,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:09.493926,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:10.497021,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:11.499420,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:12.502067,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.4,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:13.505057,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.5,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:14.508087,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.4,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:15.511363,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.4,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:16.514375,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.3,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:17.517318,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:18.520256,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:19.523190,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:20.530835,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:21.533845,27.1,0.0,23.1,279.9,100,100,0.0,26.81,-1.1,27.5,3.348,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:22.536806,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.1,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:23.540029,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.1,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:24.543104,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.7,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:25.549774,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.7,27.5,3.347,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:26.552885,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.4,27.5,3.347,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:27.555842,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.4,27.5,3.347,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:28.558915,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.4,27.5,3.347,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:29.561970,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-2.0,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:30.569128,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-2.0,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:31.572201,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-2.0,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:32.575192,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.9,27.5,3.345,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:33.578170,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.9,27.5,3.345,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:34.581206,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.9,27.5,3.345,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:35.588745,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.9,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:36.591300,27.1,0.0,23.1,279.9,100,100,0.0,26.79,-1.9,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:37.594066,27.1,0.0,23.1,279.9,100,100,0.0,26.79,-1.9,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:38.597126,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.9,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:39.600608,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.9,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:40.603742,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-2.0,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:41.606848,27.1,0.0,23.1,279.9,100,100,0.0,26.79,-1.9,27.5,3.348,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:42.610069,27.1,0.0,23.1,279.9,100,100,0.0,26.79,-1.9,27.5,3.345,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:43.613156,27.1,0.0,23.1,279.9,100,100,0.0,26.79,-1.9,27.5,3.345,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:44.616337,27.1,0.0,23.1,279.9,100,100,0.0,26.79,-1.7,27.5,3.345,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:45.619696,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.7,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:46.622749,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.7,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 15:01:47.625849,27.1,0.0,23.1,279.9,100,100,0.0,26.8,-1.7,27.5,3.347,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
