time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary,ws-can.CVT.V,ws-can.CCT.A,ws-can.CV.V,ws-can.CC.A,ws-can.Alternator Temperature.C,ws-can.Alternator Speed.RPM,ws-can.Engine Speed.RPM,ws-can.Field Drive.%
2023-03-07 03:23:32.707865,27.6,279.9,23.1,279.9,97,100,0.0,27.4,144.4,30.0,3.419,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.15,73.0,4352.0,1485.0,83
2023-03-07 03:23:33.711308,27.6,279.9,23.1,279.9,97,100,0.0,27.4,144.2,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,152.85,73.0,4352.0,1485.0,83
2023-03-07 03:23:34.714816,27.6,279.9,23.1,279.9,97,100,0.0,27.4,144.2,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,153.05,72.0,4352.0,1485.0,83
2023-03-07 03:23:35.718067,27.6,279.9,23.1,279.9,97,100,0.0,27.4,144.2,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,153.0,72.0,4352.0,1485.0,83
2023-03-07 03:23:36.720944,27.6,279.9,23.1,279.9,97,100,0.0,27.4,144.2,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.8,72.0,4352.0,1485.0,83
2023-03-07 03:23:37.723542,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.4,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,152.7,72.0,4352.0,1485.0,83
2023-03-07 03:23:38.725874,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.4,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,153.45,72.0,4352.0,1485.0,83
2023-03-07 03:23:39.728619,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.2,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.8,72.0,4352.0,1485.0,83
2023-03-07 03:23:40.731648,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.4,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.45,72.0,4352.0,1485.0,83
2023-03-07 03:23:41.734778,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.6,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,154.25,72.0,4352.0,1485.0,83
2023-03-07 03:23:42.738135,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.6,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.8,72.0,4352.0,1485.0,83
2023-03-07 03:23:43.741445,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.7,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.25,71.0,4352.0,1485.0,83
2023-03-07 03:23:44.744797,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.3,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.45,71.0,4352.0,1485.0,83
2023-03-07 03:23:45.748163,27.6,279.9,23.1,279.9,97,100,0.0,27.42,144.4,30.0,3.42,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,153.4,71.0,4352.0,1485.0,83
2023-03-07 03:23:46.751173,27.6,279.9,23.1,279.9,97,100,0.0,27.42,144.4,30.0,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.9,71.0,4352.0,1485.0,83
2023-03-07 03:23:47.753876,27.6,279.9,23.1,279.9,97,100,0.0,27.42,144.4,30.0,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.85,71.0,4352.0,1485.0,83
2023-03-07 03:23:48.757169,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.3,30.0,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,154.05,71.0,4352.0,1485.0,83
2023-03-07 03:23:49.760492,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.2,30.0,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.75,71.0,4352.0,1485.0,83
2023-03-07 03:23:50.763478,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.2,30.0,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.6,71.0,4352.0,1485.0,83
2023-03-07 03:23:51.766068,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.3,30.5,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.65,71.0,4352.0,1485.0,83
2023-03-07 03:23:52.768715,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.2,30.0,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,153.2,70.0,4352.0,1485.0,83
2023-03-07 03:23:53.772046,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.2,30.5,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.6,70.0,4352.0,1485.0,83
2023-03-07 03:23:54.775469,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.2,30.5,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.0,70.0,4352.0,1485.0,83
2023-03-07 03:23:55.779338,27.6,279.9,23.1,279.9,97,100,0.0,27.41,144.0,30.0,3.422,3.435,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.9,70.0,4352.0,1485.0,83
2023-03-07 03:23:56.782866,27.6,279.9,23.1,279.9,97,100,0.0,27.42,144.1,30.0,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.95,70.0,4352.0,1485.0,83
2023-03-07 03:23:57.786497,27.6,279.9,23.1,279.9,97,100,0.0,27.42,144.1,30.0,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.9,70.0,4352.0,1485.0,83
2023-03-07 03:23:58.789356,27.6,279.9,23.1,279.9,97,100,0.0,27.42,144.1,30.0,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,155.1,70.0,4352.0,1485.0,83
2023-03-07 03:23:59.792616,27.6,279.9,23.1,279.9,97,100,0.0,27.42,145.5,30.0,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,154.3,70.0,4366.0,1490.0,83
2023-03-07 03:24:00.795906,27.6,279.9,23.1,279.9,97,100,0.0,27.42,145.5,30.0,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,154.6,70.0,4366.0,1490.0,83
2023-03-07 03:24:01.799154,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.8,30.0,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.85,70.0,4366.0,1490.0,83
2023-03-07 03:24:02.802274,27.6,279.9,23.1,279.9,97,100,0.0,27.42,145.8,30.5,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,155.4,70.0,4366.0,1490.0,83
2023-03-07 03:24:03.804659,27.6,279.9,23.1,279.9,97,100,0.0,27.42,145.8,30.5,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,155.3,70.0,4366.0,1490.0,83
2023-03-07 03:24:04.807064,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.7,30.5,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,155.3,70.0,4381.0,1495.0,83
2023-03-07 03:24:05.809981,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.7,30.5,3.422,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.6,70.0,4381.0,1495.0,83
2023-03-07 03:24:06.812434,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.7,30.5,3.423,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,155.55,71.0,4381.0,1495.0,83
2023-03-07 03:24:07.815837,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.7,30.5,3.423,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,155.25,71.0,4381.0,1495.0,83
2023-03-07 03:24:08.819213,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.7,30.5,3.423,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.25,71.0,4381.0,1495.0,83
2023-03-07 03:24:09.822578,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.9,30.5,3.423,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.8,71.0,4381.0,1495.0,83
2023-03-07 03:24:10.826032,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.7,30.5,3.423,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,155.2,71.0,4381.0,1495.0,83
2023-03-07 03:24:11.829081,27.6,279.9,23.1,279.9,97,100,0.0,27.43,145.6,30.5,3.423,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,155.65,71.0,4381.0,1495.0,83
2023-03-07 03:24:12.832092,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.5,30.5,3.423,3.438,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.3,71.0,4381.0,1495.0,83
2023-03-07 03:24:13.835514,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.5,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,155.4,72.0,4381.0,1495.0,83
2023-03-07 03:24:14.838167,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.3,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.45,72.0,4381.0,1495.0,83
2023-03-07 03:24:15.841188,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.3,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.25,72.0,4381.0,1495.0,83
2023-03-07 03:24:16.843871,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.3,30.0,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.9,72.0,4381.0,1495.0,83
2023-03-07 03:24:17.846756,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.0,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,155.15,72.0,4381.0,1495.0,83
2023-03-07 03:24:18.850028,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.0,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.9,72.0,4381.0,1495.0,83
2023-03-07 03:24:19.853083,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.4,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.35,73.0,4381.0,1495.0,83
2023-03-07 03:24:20.856341,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.1,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.75,73.0,4381.0,1495.0,83
2023-03-07 03:24:21.859810,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.1,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.35,154.0,73.0,4381.0,1495.0,83
2023-03-07 03:24:22.863467,27.6,279.9,23.1,279.9,97,100,0.0,27.44,145.1,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.4,73.0,4381.0,1495.0,83
2023-03-07 03:24:23.866746,27.6,279.9,23.1,279.9,97,100,0.0,27.44,144.6,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.0,73.0,4381.0,1495.0,83
2023-03-07 03:24:24.869598,27.6,279.9,23.1,279.9,97,100,0.0,27.44,144.9,30.0,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.7,73.0,4381.0,1495.0,83
2023-03-07 03:24:25.873066,27.6,279.9,23.1,279.9,97,100,0.0,27.44,144.9,30.0,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.95,74.0,4381.0,1495.0,83
2023-03-07 03:24:26.876404,27.6,279.9,23.1,279.9,97,100,0.0,27.44,144.4,30.0,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.85,74.0,4381.0,1495.0,83
2023-03-07 03:24:27.879917,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.5,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.65,74.0,4381.0,1495.0,83
2023-03-07 03:24:28.882225,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.5,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.75,74.0,4381.0,1495.0,83
2023-03-07 03:24:29.885097,27.6,279.9,23.1,279.9,97,100,0.0,27.44,144.4,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.75,74.0,4381.0,1495.0,83
2023-03-07 03:24:30.887948,27.6,279.9,23.1,279.9,97,100,0.0,27.44,144.4,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.35,75.0,4381.0,1495.0,83
2023-03-07 03:24:31.891053,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.7,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.3,75.0,4381.0,1495.0,83
2023-03-07 03:24:32.893764,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.4,30.5,3.423,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.45,75.0,4381.0,1495.0,83
2023-03-07 03:24:33.896188,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.4,30.5,3.425,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,154.05,75.0,4381.0,1495.0,83
2023-03-07 03:24:34.899247,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.4,30.5,3.425,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.7,75.0,4381.0,1495.0,83
2023-03-07 03:24:35.902492,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.1,30.5,3.425,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.6,75.0,4381.0,1495.0,83
2023-03-07 03:24:36.905693,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.1,30.5,3.425,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.1,75.0,4381.0,1495.0,83
2023-03-07 03:24:37.909102,27.6,279.9,23.1,279.9,97,100,0.0,27.45,144.1,30.5,3.425,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.7,76.0,4381.0,1495.0,83
2023-03-07 03:24:38.912564,27.6,279.9,23.1,279.9,97,100,0.0,27.45,143.5,30.5,3.425,3.441,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.85,76.0,4381.0,1495.0,83
2023-03-07 03:24:39.915694,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.6,30.5,3.425,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.95,76.0,4381.0,1495.0,83
2023-03-07 03:24:40.918785,27.6,279.9,23.1,279.9,97,100,0.0,27.45,143.6,30.5,3.425,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.0,76.0,4381.0,1495.0,83
2023-03-07 03:24:41.921344,27.6,279.9,23.1,279.9,97,100,0.0,27.45,143.6,30.5,3.425,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.3,76.0,4381.0,1495.0,83
2023-03-07 03:24:42.923806,27.6,279.9,23.1,279.9,97,100,0.0,27.45,143.6,30.5,3.425,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.45,77.0,4381.0,1495.0,83
2023-03-07 03:24:43.926639,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.8,30.5,3.425,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.25,77.0,4381.0,1495.0,83
2023-03-07 03:24:44.929024,27.6,279.9,23.1,279.9,97,100,0.0,27.46,144.2,30.5,3.425,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.85,77.0,4381.0,1495.0,83
2023-03-07 03:24:45.932278,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.4,30.5,3.425,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,154.0,77.0,4381.0,1495.0,83
2023-03-07 03:24:46.935594,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.4,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.35,77.0,4381.0,1495.0,83
2023-03-07 03:24:47.938930,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.9,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.45,77.0,4381.0,1495.0,83
2023-03-07 03:24:48.941930,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.3,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,153.0,78.0,4381.0,1495.0,83
2023-03-07 03:24:49.945675,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.3,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,153.1,78.0,4381.0,1495.0,83
2023-03-07 03:24:50.949281,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.8,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.55,78.0,4381.0,1495.0,83
2023-03-07 03:24:51.952492,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.8,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.4,78.0,4381.0,1495.0,83
2023-03-07 03:24:52.955753,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.3,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.55,78.0,4381.0,1495.0,83
2023-03-07 03:24:53.958938,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.3,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.5,78.0,4381.0,1495.0,83
2023-03-07 03:24:54.961214,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.3,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.65,78.0,4381.0,1495.0,83
2023-03-07 03:24:55.964086,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.1,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.6,78.0,4381.0,1495.0,83
2023-03-07 03:24:56.967733,27.6,279.9,23.1,279.9,97,100,0.0,27.47,142.8,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,151.65,79.0,4381.0,1495.0,83
2023-03-07 03:24:57.971198,27.6,279.9,23.1,279.9,97,100,0.0,27.46,142.4,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,151.8,79.0,4381.0,1495.0,83
2023-03-07 03:24:58.975182,27.6,279.9,23.1,279.9,97,100,0.0,27.46,142.4,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.55,79.0,4381.0,1495.0,83
2023-03-07 03:24:59.978623,27.6,279.9,23.1,279.9,97,100,0.0,27.46,143.2,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,151.9,79.0,4381.0,1495.0,83
2023-03-07 03:25:00.982086,27.6,279.9,23.1,279.9,97,100,0.0,27.47,143.1,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.55,78.0,4381.0,1495.0,83
2023-03-07 03:25:01.985606,27.6,279.9,23.1,279.9,98,100,0.0,27.47,143.4,30.5,3.426,3.444,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,152.15,78.0,4381.0,1495.0,83
2023-03-07 03:25:02.988894,27.6,279.9,23.1,279.9,98,100,0.0,27.47,143.4,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.4,78.0,4381.0,1495.0,83
2023-03-07 03:25:03.992358,27.6,279.9,23.1,279.9,98,100,0.0,27.47,143.5,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.7,78.0,4381.0,1495.0,83
2023-03-07 03:25:04.995801,27.6,279.9,23.1,279.9,98,100,0.0,27.47,143.5,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,153.0,78.0,4381.0,1495.0,83
2023-03-07 03:25:05.999077,27.6,279.9,23.1,279.9,98,100,0.0,27.48,143.3,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.4,151.85,78.0,4381.0,1495.0,83
2023-03-07 03:25:07.002022,27.6,279.9,23.1,279.9,98,100,0.0,27.47,143.7,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.15,78.0,4381.0,1495.0,83
2023-03-07 03:25:08.004782,27.6,279.9,23.1,279.9,98,100,0.0,27.47,143.7,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,153.05,78.0,4381.0,1495.0,83
2023-03-07 03:25:09.007593,27.6,279.9,23.1,279.9,98,100,0.0,27.47,143.0,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,153.15,78.0,4381.0,1495.0,83
2023-03-07 03:25:10.010678,27.6,279.9,23.1,279.9,98,100,0.0,27.48,143.9,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.25,78.0,4381.0,1495.0,83
2023-03-07 03:25:11.013560,27.6,279.9,23.1,279.9,98,100,0.0,27.48,143.9,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,153.0,78.0,4381.0,1495.0,83
2023-03-07 03:25:12.016769,27.6,279.9,23.1,279.9,98,100,0.0,27.48,143.1,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.5,77.0,4381.0,1495.0,83
2023-03-07 03:25:13.020308,27.6,279.9,23.1,279.9,98,100,0.0,27.48,143.9,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.4,77.0,4381.0,1495.0,83
2023-03-07 03:25:14.023728,27.6,279.9,23.1,279.9,98,100,0.0,27.48,143.9,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.95,77.0,4381.0,1495.0,83
2023-03-07 03:25:15.027100,27.6,279.9,23.1,279.9,98,100,0.0,27.49,143.4,30.5,3.428,3.447,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.45,152.95,77.0,4381.0,1495.0,83
